IDSUCURSAL,NRO_AGENTE_PF,NOMBRE,DIRECCION,LOCALIDAD,PROVINCIA,WESTERN_UNION,ENVIO_NACIONAL,PAGO_FACTURAS,RECARGA_FACIL,HS_LAV,HS_SABADO,HS_DOMINGO,LATITUD,LONGITUD
2164,90001164,C.S. CARREFOUR PARANA (SAN JUAN),SAN JUAN 609,PARANA,Entre Ríos,1,1,1,0,Lun. a Vie. 10:00hs a 19:00hs ,Sáb. 09:00hs a 14:00hs ,Dom. 10:00hs a 14:00hs ,-31.72720092,-60.52350337
2209,8118028,COREFIN (PARANA),PERU 80,PARANA,Entre Ríos,0,0,1,0,Lun. a Vie. 08:00hs a 12:30hs y 16:00hs a 20:00hs,Sáb. 08:30hs a 12:30hs ,,-31.733214,-60.530973
2471,12049473,SANTI II,BLAS PARERAS 3804,PARANA,Entre Ríos,0,1,1,0,Lun. a Vie. 09:00hs a 16:00hs ,Sáb. 09:00hs a 16:00hs ,,-31.738852,-60.493469
2838,7149023,MR. COPY,PELLEGRINI 449,PARANA,Entre Ríos,1,1,1,0,Lun. a Vie. 08:15hs a 13:00hs y 16:30hs a 20:30hs,Sáb. 09:00hs a 12:30hs ,,-31.736781,-60.533632
2922,12049553,TELECABINA SAN CAYETANO,AV. ZANNI 1412,PARANA,Entre Ríos,1,1,1,0,Lun. a Vie. 08:00hs a 12:00hs y 16:00hs a 20:00hs,Sáb. 08:00hs a 12:00hs y 16:00hs a 20:00hs,,-31.762354,-60.498683
2948,12049568,BONUS I,CHURRUARIN 2041 LOCAL 2,PARANA,Entre Ríos,0,1,1,0,Lun. a Vie. 06:00hs a 24:00hs ,Sáb. 06:00hs a 24:00hs ,,-31.746843,-60.491353
2951,12049569,BONUS II,ITUZAINGO Y EL PINGO,PARANA,Entre Ríos,0,1,1,0,Lun. a Vie. 06:00hs a 24:00hs ,Sáb. 06:00hs a 24:00hs ,,-31.738401,-60.535972
3159,90001192,C.S. CARREFOUR PARANA (YRIGOYEN),H. YRIGOTEN 223,PARANA,Entre Ríos,1,1,1,0,Lun. a Vie. 09:00hs a 13:00hs y 14:00hs a 18:00hs,Sáb. 09:00hs a 13:00hs ,,-31.737708,-60.52496
3245,12049716,DRUGSTORE ALE,ENRIQUE CARBO 514 BIS,PARANA,Entre Ríos,0,0,1,0,Lun. a Vie. 08:00hs a 13:00hs y 17:00hs a 21:00hs,Sáb. 08:00hs a 13:00hs y 17:00hs a 21:00hs,,-31.74132,-60.511547
3552,10249821,TOMBOLA 802,RONDEAU 3595,PARANA,Entre Ríos,0,1,1,0,Lun. a Vie. 09:00hs a 12:30hs y 16:00hs a 19:00hs,,,-31.711824,-60.493758
3561,8759001,AGL PRODUCTORA DE SEGUROS ALZUGARAY,25 DE MAYO 333 DTO 1,PARANA,Entre Ríos,0,0,1,0,Lun. a Vie. 08:00hs a 12:00hs y 16:00hs a 19:30hs,,,-31.735075,-60.525936
3878,5349371,SUPERMERCADO ROSMAR,RONDEAU 1953,PARANA,Entre Ríos,0,1,1,0,Lun. a Vie. 08:00hs a 14:00hs y 17:00hs a 22:00hs,Sáb. 08:00hs a 14:00hs y 17:00hs a 22:00hs,Dom. 08:00hs a 14:00hs y 17:00hs a 22:00hs,-31.732321,-60.498071
3943,12449032,JAYADEEP,CORRIENTES 412,PARANA,Entre Ríos,0,1,1,0,Lun. a Vie. 09:00hs a 13:00hs y 17:00hs a 22:00hs,Sáb. 09:00hs a 13:00hs y 17:00hs a 22:00hs,,-31.728432,-60.526771
3954,9849161,LODELAISA,GUALEGUAYCHU 730,PARANA,Entre Ríos,1,1,1,0,Lun. a Vie. 07:00hs a 13:30hs y 15:00hs a 20:00hs,Sáb. 08:00hs a 13:30hs y 15:00hs a 20:00hs,,-31.740298,-60.522181
3982,10249883,TOMBOLA 0339,AV.RAMIREZ 5324,PARANA,Entre Ríos,0,1,1,0,Lun. a Vie. 08:30hs a 14:00hs y 17:00hs a 20:30hs,Sáb. 08:30hs a 14:00hs y 17:00hs a 20:30hs,,-31.769357,-60.523652
4420,90049071,GELLER ABOGADOS,CORDOBA 231,PARANA,Entre Ríos,0,1,1,0,Lun. a Vie. 08:00hs a 16:00hs ,,,-31.728294,-60.533101
4288,12349047,PHONE CENTER I,ANACLETO MEDINA 319 LOC 10,PARANA,Entre Ríos,0,1,1,0,Lun. a Vie. 09:00hs a 21:00hs ,,,-31.374631,-58.020468
4757,10349120,SCHABERGER CRISTIAN - LOCAL PARANA,URQUIZA 1078,PARANA,Entre Ríos,1,1,1,0,Lun. a Vie. 08:00hs a 17:00hs ,,,-31.953509,-60.123057
5053,8159261,AGL SEGUROS ORGANIZACION GUALATO,SAN MARTIN 902 PISO 2 OF 3,PARANA,Entre Ríos,0,0,1,0,Lun. a Vie. 09:00hs a 13:00hs y 16:00hs a 20:00hs,,,-31.732476,-60.530153
5075,8159263,AGL SEGUROS DE LISA,P GRELLA 1683,PARANA,Entre Ríos,0,0,1,0,Lun. a Vie. 08:00hs a 12:00hs y 16:30hs a 19:00hs,,,-31.734412,-60.50731
5805,10049040,DINERO FULL - ELECTROMAS,ALEM 15,PARANA,Entre Ríos,1,1,1,0,Lun. a Vie. 09:00hs a 18:00hs ,,,-31.734424,-60.530818
5837,8149569,RABBIA SEGUROS-LOCAL PARAN¿,AV RAMIREZ 4846,PARANA,Entre Ríos,0,1,1,0,Lun. a Vie. 08:00hs a 12:00hs y 16:00hs a 20:00hs,,,-31.516581,-59.833332
5979,8149608,ORGANIZACION BERON,AV ALMAFUERTE 1639,PARANA,Entre Ríos,0,1,1,0,Lun. a Vie. 08:00hs a 12:00hs y 16:30hs a 19:30hs,Sáb. 08:00hs a 12:00hs ,,-31.754818,-60.497456
5338,8159360,AGL SEGUROS ASPILLAGA MARIA LUCILA,TUCUMAN 170,PARANA,Entre Ríos,0,0,1,0,Lun. a Vie. 08:30hs a 12:30hs y 16:30hs a 20:00hs,,,31.728283,-60.534573
5383,8159383,AGL SEGUROS BRIA SILVIA,SAN JUAN 408,PARANA,Entre Ríos,0,0,1,0,Lun. a Vie. 08:00hs a 12:00hs y 16:00hs a 20:00hs,,,-31.729361,-60.525488
6073,12449400,DRUGSTORE STAR,ALEM 150 LOCAL 1,PARANA,Entre Ríos,0,1,1,0,Lun. a Vie. 09:30hs a 13:30hs y 16:30hs a 20:30hs,Sáb. 10:30hs a 13:00hs y 16:30hs a 20:30hs,,-31.735216,-60.529447
6123,,CORREO ADUANA,SANTIAGO DE LINIERS  1,PARANA,Entre Ríos,1,0,0,0,Lun. a Vie. 0830 A 1100,,,-31.719661,-60.519703
5502,12449352,MAXIQUIOSCO PASTEUR,PASTEUR 383,PARANA,Entre Ríos,0,1,1,0,Lun. a Vie. 08:00hs a 13:00hs y 16:30hs a 20:30hs,,,-31.749203,-60.524933
4949,8159254,AGL ID SEGUROS,COLON 450 LOCAL 1,PARANA,Entre Ríos,0,0,1,0,Lun. a Vie. 08:00hs a 12:00hs y 17:00hs a 20:00hs,,,-31.729364,-60.520749
