IDSUCURSAL,NRO_AGENTE_PF,NOMBRE,DIRECCION,LOCALIDAD,PROVINCIA,WESTERN_UNION,ENVIO_NACIONAL,PAGO_FACTURAS,RECARGA_FACIL,HS_LAV,HS_SABADO,HS_DOMINGO,LATITUD,LONGITUD
2684,5319288,CARREFOUR EXPRESS (0622),BOYACA 1080,FLORES,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.615884,-58.464308
2722,5319006,CARREFOUR EXPRESS (0242),NAZCA 25,FLORES,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.630348,-58.469764
2779,5319032,CARREFOUR EXPRESS (0316),R. FALCON 2402,FLORES,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.630012,-58.462179
2999,5319361,CARREFOUR EXPRESS (665),GAONA 2964,FLORES,Capital Federal,0,0,1,0,Lun. a Vie. 08:30hs a 22:00hs ,Sáb. 08:30hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.617085,-58.467502
3495,5319378,CARREFOUR EXPRESS (725),AV. DIRECTORIO 2320,FLORES,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 11:00hs a 20:00hs ,Dom. 11:00hs a 20:00hs ,-34.633092,-58.45931
3392,12049801,MAXIKIOSKO SOMOS BICHOS,AV. NAZCA 1065,FLORES,Capital Federal,1,1,1,0,Lun. a Vie. 09:00hs a 19:00hs ,Sáb. 09:00hs a 19:00hs ,,-34.620869,-58.474039
3799,7749013,RED DE PAGOS S.A.,CURAPALIGUE 441,FLORES,Capital Federal,0,0,1,0,Lun. a Vie. 09:00hs a 18:00hs ,,,-34.630233,-58.451887
3636,8049348,BONORINO,BONORINO 123,FLORES,Capital Federal,0,1,1,0,Lun. a Vie. 09:00hs a 20:00hs ,Sáb. 09:00hs a 20:00hs ,,-34.629457,-58.459258
3673,5319387,CARREFOUR EXPRESS (740),VARELA 888,FLORES,Capital Federal,0,0,1,0,Lun. a Vie. 08:00hs a 22:00hs ,Sáb. 08:00hs a 22:00hs ,Dom. 11:00hs a 20:00hs ,-34.639392,-58.45863
4168,11949460,TXV JUAN B JUSTO,JUAN B JUSTO 6497,FLORES,Capital Federal,0,1,1,0,Lun. a Vie. 09:00hs a 18:00hs ,,,-34.623876,-58.483363
4439,90049074,CYP GAVILAN,GAVILAN 43,FLORES,Capital Federal,0,1,1,0,Lun. a Vie. 09:00hs a 18:00hs ,,,-34.627478,-58.460061
4347,90049051,NEW MULTISERVICIOS DISCO DIRECTORIO,AV. DIRECTORIO 1251,FLORES,Capital Federal,1,1,1,0,Lun. a Vie. 09:00hs a 20:00hs ,Sáb. 09:00hs a 13:00hs ,,-34.629507,-58.445648
4769,10849053,TODO FRENO COMPETICION,DR LUIS BELAUSTEGUI 4515,FLORES,Capital Federal,0,1,1,0,Lun. a Vie. 09:00hs a 12:00hs y 14:00hs a 18:00hs,,,-34.627708,-58.493699
4607,9749306,LOUIS,CUENCA 102,FLORES,Capital Federal,0,1,1,0,Lun. a Vie. 08:00hs a 17:00hs ,Sáb. 08:00hs a 17:00hs ,,-34.630306,-58.474163
6705,,NSA AR BAJO FLORES,AV. CNEL  ESTEBAN BONORINO  1750,FLORES,Capital Federal,1,0,0,0,Lun. a Vie. 0800 A 2300,Sáb. 0800 A 2300,Dom. 0800 A 2300,-34.644671,-58.445787
6745,,NSA AR PLAZA FLORES - MBAETECOPICO,AV. RIVADAVIA  7055 LOC 35,FLORES,Capital Federal,1,0,0,0,Lun. a Vie. 0800 A 1900,Sáb. 0900  A 1400,,-34.629471,-58.464895
5056,7505001,PUERTO VIRTUAL ARTIGAS,ARTIGAS 42,FLORES,Capital Federal,1,1,1,0,Lun. a Vie. 09:00hs a 19:00hs ,Sáb. 08:30hs a 14:30hs ,,-34.628692,-58.46465
5059,7505003,PUERTO VIRTUAL RIVA 5,AV RIVADAVIA 7155,FLORES,Capital Federal,1,1,1,0,Lun. a Vie. 09:00hs a 19:00hs ,Sáb. 08:30hs a 14:30hs ,,-34.629845,-58.466288
5838,5549035,LAVERAP WASH CENTER,YERBAL 2317,FLORES,Capital Federal,0,1,1,0,Lun. a Vie. 10:00hs a 17:00hs ,Sáb. 09:00hs a 13:00hs ,,-34.627213,-58.462093
5327,90001223,C.S. FLORES II,MEMBRILLAR 35,FLORES,Capital Federal,1,1,1,0,Lun. a Vie. 09:00hs a 18:00hs ,Sáb. 09:00hs a 12:30hs ,,-34.628985,-58.461227
5448,8159416,AGL SEGUROS SANFILIPPO,CURAPALIG¿ 976,FLORES,Capital Federal,0,0,1,0,Lun. a Vie. 10:00hs a 13:00hs y 14:30hs a 18:30hs,Sáb. 10:00hs a 13:00hs ,,-34.634619,-58.447707
